sentiment_code,song,artist,URL
509,6,Call You Now,No Treasure,https://open.spotify.com/track/1gMeKab86K35ZWTt9ks0Fo
510,6,Mostly Mine,Lucas Estrada,https://open.spotify.com/track/78mFYXrNmUkevN1oblYxeV
511,6,Capsized,James Carter,https://open.spotify.com/track/5Y8tRPmMejeSw2B807Rl0j
512,6,Make Us Never Happen,SHY Martin,https://open.spotify.com/track/03ARE7xKtbCVV2GE5j0IWq
513,6,Stay Tight,Bloome,https://open.spotify.com/track/1MI4RLgH0PiYgYK1ypXBLw
514,6,About You,Vendredi,https://open.spotify.com/track/41n6BAbY0RePzmkQE1HLol
515,6,Running Out Of Love,Jubël,https://open.spotify.com/track/4dEg39em2sAUdD4RrjsEkK
516,6,Closet,Zeper,https://open.spotify.com/track/5ADfTL3FKUfkHiw37acSI1
517,6,Radio Love,Lucas Estrada,https://open.spotify.com/track/5xafH3RXDs4GQqc0O5IhUa
518,6,Lost,Refeci,https://open.spotify.com/track/5Td2bFPx4PhrqMq6UsDEJt
519,6,Getaway,Henri Purnell,https://open.spotify.com/track/2uNPQ3hwOueVe35oXHNEOx
520,6,Eyes of a Devil,Nexeri,https://open.spotify.com/track/5lSgQPm4DzeqbyegqbgcU9
521,6,Closure,Erlando,https://open.spotify.com/track/4VbNmRPIeiLfVJq4On3rUf
522,6,The Way That I Am,Henri Purnell,https://open.spotify.com/track/5eaS2DCtCUx2L0b6GgoHCL
523,6,Not Meant To Be,Max Oazo,https://open.spotify.com/track/3UVoqrgxehuszpE9tJpUmy
524,6,18,NEIMY,https://open.spotify.com/track/4dYuv2DRqk71fDD2bhHcAr
525,6,Don't Want This Night to End (feat. Nate Vandeusen),Horizon Blue,https://open.spotify.com/track/1QJV1PhZXVhZQORXRWSh7O
526,6,Can You Hear Me,Henri Purnell,https://open.spotify.com/track/6pLwPQmAftFKcSWEUCxqsL
527,6,How Long,Tullio,https://open.spotify.com/track/0u3z5iSnPDFuXYlt01WxtH
528,6,Nothing Really Matters,Estie,https://open.spotify.com/track/0cZR8KV41ldxrph4mAGCWY
529,6,Nevermind,Dennis Lloyd,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
530,6,Somewhere,Lucas Estrada,https://open.spotify.com/track/4MQ7kuKXAMfpm9KxGe3LM0
531,6,No One Else,Go-Jo,https://open.spotify.com/track/1BYTc5l4tqPbnTFkgVzb7K
532,6,All Into Nothing,R3HAB,https://open.spotify.com/track/6KQxGfOdjHMh5wT15t0gJj
533,6,All I Know,UNOMAS,https://open.spotify.com/track/6jM8GMP5GNGWfaKnRuuI9u
534,6,Hit and Run,Goldbird,https://open.spotify.com/track/1CwLl4IIMSeEtwsyZ6fdzh
535,6,Loving You the Same,Little Venice,https://open.spotify.com/track/6AvkKcOO1d1wjJRbB1wU1i
536,6,California In Rain,Viva La Panda,https://open.spotify.com/track/0WV6n9h9untDHNjCBAKmxa
537,6,better off - filous remix,Jeremy Zucker,https://open.spotify.com/track/3PMsgFdVtCeTgjzE8X9TTs
538,6,Dangerous,Ludvigsson,https://open.spotify.com/track/1SNx5LslzT7kUSxSIbAnDb
539,6,Is It Forever,Piece Wise,https://open.spotify.com/track/2TRmnMc1wRsrlfwOcDqI6P
540,6,Keeps Me High,Maciel,https://open.spotify.com/track/0Ewfx8HW2o1mkXeDwy4Rqi
541,6,Like Home,Madism,https://open.spotify.com/track/1GglsnRGQi7ge2AE1Z2O8n
542,6,Never Let Me Go,Hyosk,https://open.spotify.com/track/3kSN66YyhjAUCa9z8GARlB
543,6,What If,Lulleaux,https://open.spotify.com/track/48M7CPfLTL1O1qwWqQycjF
544,6,Black & Blue,Lost Frequencies,https://open.spotify.com/track/4uy8pqHmNZ5r8AFSFehrqv
545,6,Perfect Pretenders,BRÅVO,https://open.spotify.com/track/4bhueAnkGfvtk9IcmIOD0Z
546,6,Someone New,Johnning,https://open.spotify.com/track/1nskx07vjQjYlLuZZ1HlYo
547,6,Beat of My Heart,Lost Frequencies,https://open.spotify.com/track/5VOimFjvyQmjsiNDxC2mvN
548,6,Used To,James Carter,https://open.spotify.com/track/0pf7l7aY53vTLcuBGeClp6
549,6,Alone with You,Y.V.E. 48,https://open.spotify.com/track/3rMu51ZwOmmpHaHXXngJZ0
550,6,Mine [Revelries Remix],Mark Mendy,https://open.spotify.com/track/5DVrMqMgai3f6XY5KUWkky
551,6,Pieces,Michel Fannoun,https://open.spotify.com/track/7zhT90M07NLqJb2MsaqWhM
552,6,Toluca Lake,Tep No,https://open.spotify.com/track/5ZJrnxlVNseqSqR9QHQLbF
553,6,One Day,Daniel Glaven,https://open.spotify.com/track/5qt46TkQZ9raRaRzNCWOMn
554,6,Never Let You Know,Nightcall,https://open.spotify.com/track/3gZvhQr0wDJc2UbgC3gOrI
555,6,Running in Circles,WUSA,https://open.spotify.com/track/6WB8oMvaS5LR3TPw5j7bPg
556,6,Ask Me to Stay,FIXL,https://open.spotify.com/track/7CL1o5TDmKLtlvklcs0aZi
557,6,Keep Me Close,Nexeri,https://open.spotify.com/track/1fNubh6BX6rAMyeXW4Pi4H
558,6,Make My Heart Lie,Piece Wise,https://open.spotify.com/track/7jV3Khg7J9DBFDmLNkJQ3G
559,6,Voyage,Piece Wise,https://open.spotify.com/track/6srklIW1ugB044hjXdvMui
560,6,By My Side,Mauve,https://open.spotify.com/track/50AtbZbvd3OXD2NDqy4G29
561,6,Dance Monkey,Refeci,https://open.spotify.com/track/29Wcsq14RbRqItlK0fmEDb
562,6,For You,Nate VanDeusen,https://open.spotify.com/track/0tIReNh1wah1hAqiwZITYW
563,6,Giving up on Love,Tullio,https://open.spotify.com/track/2i6HY2mD8kfV5LiePknN3F
564,6,Lay Here with You,Rakan,https://open.spotify.com/track/5iB5kuSE8frZzximEOdScf
565,6,You,Refeci,https://open.spotify.com/track/5FbLf3NPfffX7JX7q0VJaT
566,6,Lately,Tullio,https://open.spotify.com/track/4PDg3sEkYy4cw1dLOb3jIg
567,6,Takeaway (feat. Lennon Stella),The Chainsmokers,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
568,6,Addicted,Alex Parker,https://open.spotify.com/track/4giQUjm7m3rffmwsh2dBiC
569,6,Let It Go,Tullio,https://open.spotify.com/track/3NC6qFD2LyyQzYWUGBoycb
570,6,Praise the Morning,Twan Ray,https://open.spotify.com/track/6uwn9Bm1LHGjqhzGvJ0X5V
571,6,Over and over (feat. Lola Rhodes),Tullio,https://open.spotify.com/track/2KKi6EUJ7VcuJncca3M4hq
572,6,Get Back to You,Dion Isaiah,https://open.spotify.com/track/4W5qg8WQuUwAeFDljBmuCV
573,6,Sunset Lover,Petit Biscuit,https://open.spotify.com/track/3WRQUvzRvBDr4AxMWhXc5E
574,6,Come Home,NGHTIME!,https://open.spotify.com/track/6sp9jW51itf33mLfe61sf5
575,6,Never Alone,Keys & Copper,https://open.spotify.com/track/34zDUyiDm5X7ncq2EGnpSZ
576,6,Bonnie & Clyde,Jake Cooper,https://open.spotify.com/track/03MG0l3WB6a9dJkXqnhGl8
577,6,Helpless,Alex Alexander,https://open.spotify.com/track/3SV8smVYuVOQPSZGSj5qiX
578,6,Come With Me - Radio Mix,Nora En Pure,https://open.spotify.com/track/1Ht4NJdY8adMsW540P5vG0
579,6,Too Young,Koni,https://open.spotify.com/track/0ADdsz7X4LJJTaFXIIR9Gu
580,6,Some Say,Nea,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
581,6,Hope,The Chainsmokers,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
582,6,Forget to Forget,SHY Martin,https://open.spotify.com/track/4E5IBDRu8kJbzUv1qaZM1t
583,6,Burn,Refeci,https://open.spotify.com/track/5aX7XGnDcQsFRQwUW2Vy64
584,6,Nostalgic - filous Remix,A R I Z O N A,https://open.spotify.com/track/5AiwOMZLbmaTos05YwxoQz
585,6,Into the Sea,Wave Wave,https://open.spotify.com/track/0d0ejCZz2r6XHN2dL90rdu
586,6,Where You Belong,Joey Stux,https://open.spotify.com/track/3JRK6JBLYa82skmzQ2xjHq
587,6,Not Ok,Kygo,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
588,6,Swear Like a Sailor,Tep No,https://open.spotify.com/track/18qH5bBi8nOCN5e1caotvL
